generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
1074,1186.9833,338.7539,189.2417,665.55,-0.91,1372,335.5,3,87.66666666666667,41.15,1038.667,-166.5,438.333,-164.667
1075,1478.8633,289.7901,209.345,469.1983,-1.6333,1751,295.3,4,112.0,52.53,1303.0,-224.0,560.0,-212.667
1076,1580.5567,249.4829,196.345,425.7867,-1.41,1846,238.5,3,114.66666666666667,55.39,1398.667,-223.833,573.333,-223.0
1077,1131.1733,361.2149,293.96,555.7283,-1.41,1359,344.3,3,86.0,40.34,997.0,-173.833,430.0,-162.333
1078,1654.0033,344.5107,290.1133,466.8883,-0.91,1922,345.7,3,123.0,57.67,1451.667,-235.333,615.0,-235.0
1079,1129.82,357.0783,224.91,661.5283,-1.41,1444,345.0,3,78.66666666666667,43.32,1064.333,-189.833,393.333,-181.333
1080,1099.4767,287.6435,239.6017,468.4833,-2.0133,1327,309.3,3,82.33333333333333,39.81,980.333,-173.333,411.667,-159.0
1081,1308.2033,360.2145,283.9867,314.2483,0.5167,1562,344.0,5,92.66666666666667,46.87,1181.0,-190.667,463.333,-192.333
1082,1570.5867,312.8107,156.8567,557.3583,-0.91,1897,241.3,3,119.33333333333333,56.92,1398.0,-249.667,596.667,-231.333
1083,1099.08,217.4703,125.6067,391.9567,-1.41,1236,229.2,3,87.0,37.08,926.667,-154.667,435.0,-145.0
1084,1080.3567,326.8624,305.5383,422.3267,-1.41,1377,413.5,3,80.33333333333333,37.19,939.333,-150.167,401.667,-147.667
1085,1063.7433,322.7015,261.695,462.7567,-2.0367,1147,371.3,4,81.33333333333333,34.41,885.0,-131.0,406.667,-131.333
1086,1484.55,304.5824,245.43,414.36,0.4467,1768,300.5,9,110.0,53.05,1320.0,-224.167,550.0,-214.333
1087,1081.08,299.7266,221.1967,554.575,-1.4667,1301,330.2,3,83.0,37.58,936.333,-158.167,415.0,-149.667
1088,973.7767,280.3977,200.5683,478.4833,-1.41,1104,272.3,3,74.0,33.11,835.667,-134.0,370.0,-131.0
1089,1383.85,261.6515,84.8517,509.0533,-1.41,1712,205.8,3,100.66666666666667,51.35,1265.333,-223.167,503.333,-213.0
1090,1054.2567,263.7589,143.2717,548.6017,-1.41,1254,168.2,3,76.66666666666667,37.59,943.0,-155.0,383.333,-154.667
1091,1097.0633,324.8822,280.9183,503.1233,-1.41,1358,348.5,3,80.0,40.73,1002.333,-177.667,400.0,-168.333
1092,1390.43,247.2379,77.835,635.8333,-2.5067,1655,141.2,3,105.33333333333333,46.43,1179.667,-184.0,526.667,-178.333
1093,1272.9967,266.2756,100.4033,532.9383,-2.0933,1494,162.8,3,93.0,44.83,1126.0,-184.167,465.0,-178.667
1094,933.3533,243.792,207.9767,522.1133,-1.41,1151,242.5,3,65.33333333333333,34.52,861.667,-144.5,326.667,-145.0
1095,1080.5267,302.876,248.11,353.0517,-1.41,1377,289.0,3,75.0,40.36,1003.667,-170.833,375.0,-167.667
1096,1371.1933,254.9258,209.02,336.0617,-3.3,1595,247.2,13,99.0,47.86,1213.333,-191.0,495.0,-194.0
1097,1383.7333,351.8657,299.0533,475.45,-1.41,1697,406.8,3,98.0,50.9,1268.333,-214.167,490.0,-211.333
1098,1127.5133,429.0929,383.6283,674.7767,-1.41,1373,451.5,3,82.0,41.18,1022.667,-175.0,410.0,-171.333
1099,1173.3767,268.4448,220.6383,311.75,-0.91,1407,248.5,3,87.66666666666667,42.21,1045.333,-180.833,438.333,-171.667
1100,1587.1967,266.9791,173.2117,441.8367,-1.41,1918,254.8,3,114.0,57.53,1439.0,-239.333,570.0,-240.0
1101,1493.0333,324.8717,197.4917,480.0433,-1.41,1807,294.7,3,109.66666666666667,54.2,1342.333,-232.167,548.333,-219.667
1102,1252.0667,400.7259,274.7533,585.785,-1.41,1395,322.3,3,96.0,41.4,1054.0,-163.0,480.0,-160.333
1103,1450.0,245.6365,169.2367,488.6633,-3.4567,1717,242.7,3,107.33333333333333,51.5,1285.667,-215.5,536.667,-208.333
1104,1086.4267,248.8178,77.54,715.2933,-1.88,1309,149.7,3,80.33333333333333,39.26,974.333,-167.167,401.667,-161.667
1105,896.0233,200.2328,18.5167,523.285,-1.41,1040,57.0,3,67.0,31.19,783.333,-128.167,335.0,-125.333
1106,1017.7133,233.6419,22.42,451.8317,-1.41,1113,92.5,3,81.0,33.38,843.333,-134.667,405.0,-129.333
1107,1136.09,283.8125,209.7,362.3933,-1.41,1320,268.5,3,87.0,39.59,986.0,-166.833,435.0,-157.667
1108,1408.1967,354.5868,250.2767,648.4533,-0.91,1651,368.0,3,111.0,49.53,1215.667,-217.667,555.0,-194.333
1109,1477.64,360.3761,210.24,572.2117,-1.41,1709,309.3,3,114.33333333333333,50.14,1258.333,-206.5,571.667,-196.0
1110,1574.52,328.9664,209.5333,489.6317,-1.9833,1934,282.8,3,111.66666666666667,58.02,1443.667,-245.167,558.333,-240.333
1111,1507.2067,237.8861,45.2133,435.415,-1.41,1785,188.0,3,110.33333333333333,53.54,1340.667,-222.0,551.667,-216.667
1112,1565.3267,271.4994,73.7683,623.1467,-1.41,1789,168.8,3,115.0,53.66,1364.667,-212.0,575.0,-216.0
1113,1609.6767,237.5276,67.7967,615.0133,-1.41,1917,188.8,3,121.33333333333333,57.51,1422.0,-247.5,606.667,-229.0
1114,1252.5667,254.2262,199.1533,407.2783,-1.41,1447,285.0,3,94.66666666666667,43.4,1087.0,-179.833,473.333,-171.333
1115,1770.4167,338.4642,229.215,665.6133,-1.41,2225,271.3,3,121.0,66.75,1662.333,-281.333,605.0,-282.333
1116,2110.44,346.6559,232.5733,544.195,-1.41,2465,320.7,3,154.33333333333334,73.94,1865.0,-299.833,771.667,-300.333
1117,787.6033,236.8613,191.6233,262.44,-1.41,959,247.5,3,56.333333333333336,28.77,718.0,-120.5,281.667,-120.333
1118,1346.15,310.5657,234.925,395.6167,-0.74,1605,307.3,9,98.33333333333333,48.15,1203.0,-201.0,491.667,-195.667
1119,1522.3033,362.5128,295.3733,445.665,-1.41,1799,392.8,3,116.33333333333333,53.97,1336.333,-231.333,581.667,-218.333
1120,1414.1867,323.6841,271.73,567.5583,-1.41,1717,313.2,3,101.66666666666667,51.52,1282.667,-217.333,508.333,-211.0
1121,2911.4667,395.2626,227.74,532.7933,-2.0367,3343,316.3,3,221.0,100.3,2519.0,-412.167,1105.0,-400.667
1122,1708.7433,419.0297,259.0967,711.4767,-1.4667,2080,365.7,3,122.0,62.41,1556.333,-262.0,610.0,-258.0
1123,1496.5733,308.7213,179.2367,724.1667,-1.41,1791,228.2,3,108.0,53.74,1344.333,-223.5,540.0,-218.0
1124,1044.5967,321.8386,244.4133,574.8417,0.3433,1248,294.3,5,79.66666666666667,37.43,923.333,-162.167,398.333,-152.333
1125,1543.09,259.515,144.66,291.81,-0.91,1803,184.7,3,117.66666666666667,54.09,1345.667,-228.667,588.333,-216.333
1126,1492.21,285.8417,135.6133,476.985,-1.41,1790,258.7,3,105.33333333333333,53.71,1350.667,-219.833,526.667,-219.0
1127,758.91,183.8139,108.3383,293.68,-1.41,864,186.8,3,57.0,25.91,653.667,-105.0,285.0,-100.667
1128,1300.74,249.6017,120.855,515.9133,-0.91,1658,236.7,3,90.33333333333333,49.74,1226.0,-216.0,451.667,-210.667
1129,1076.6733,325.5399,227.98,641.2817,-1.88,1328,339.5,3,78.66666666666667,39.84,981.667,-173.167,393.333,-165.0
1130,1262.33,327.6873,154.2867,687.0333,-0.6633,1494,268.5,3,93.0,44.83,1120.0,-187.167,465.0,-180.333
1131,801.6767,259.9141,186.9983,481.2517,-1.41,959,276.8,3,58.666666666666664,28.01,707.667,-113.0,293.333,-114.333
1132,1231.2567,265.0639,89.7967,390.6967,-0.8867,1462,136.2,9,93.0,43.09,1074.667,-180.833,465.0,-170.667
1133,2901.7167,313.1025,206.33,364.1333,-3.06,3518,237.2,3,214.66666666666666,105.55,2609.333,-454.5,1073.333,-432.0
1134,1693.66,251.4873,194.5333,470.3817,-1.88,2122,262.2,4,122.0,63.66,1566.0,-278.0,610.0,-268.0
1135,1097.5533,242.0966,156.465,359.35,-1.55,1324,201.7,3,81.33333333333333,39.72,982.333,-170.833,406.667,-160.333
1136,1619.8467,378.9024,256.3867,458.1483,-1.41,1923,337.3,3,125.66666666666667,57.68,1419.0,-251.833,628.333,-233.333
1137,1628.97,338.5967,212.7833,501.1083,-4.5367,1899,308.2,3,124.66666666666667,56.97,1416.333,-241.333,623.333,-226.333
1138,1268.84,304.8769,242.7583,436.095,-0.91,1528,345.3,3,91.66666666666667,45.84,1145.333,-191.333,458.333,-189.333
1139,1681.6167,354.4127,213.365,544.9517,-1.41,1982,300.2,3,124.33333333333333,59.45,1488.0,-246.833,621.667,-240.667
1140,1203.56,351.8981,256.7167,453.4783,0.5667,1402,310.0,4,91.0,42.06,1052.333,-174.833,455.0,-171.0
1141,1199.6867,386.2854,361.5067,459.1,-0.91,1401,443.2,3,88.66666666666667,42.02,1055.333,-172.667,443.333,-168.333
1142,906.2567,205.6767,68.945,400.7283,-0.91,1086,135.8,3,64.33333333333333,32.59,819.0,-133.667,321.667,-133.333
1143,775.7667,256.5508,178.765,356.41,-1.41,937,278.5,3,55.333333333333336,28.1,704.667,-116.0,276.667,-117.667
1144,1887.54,372.1906,269.9183,671.9317,-0.91,2285,356.8,3,136.0,68.54,1709.333,-287.667,680.0,-282.667
1145,1822.5667,268.6137,158.4717,468.1633,-0.9833,2163,181.3,3,138.0,64.9,1606.667,-278.333,690.0,-260.667
1146,939.3767,289.7484,210.005,458.6867,-1.41,1057,284.5,3,73.0,31.71,796.333,-130.333,365.0,-123.333
1147,1021.8667,341.8765,273.6117,299.4033,-0.5067,1190,336.2,3,80.33333333333333,35.7,881.667,-154.167,401.667,-143.0
1148,2450.1367,401.1524,294.7217,641.2667,-1.88,2832,351.8,4,187.0,84.97,2125.333,-353.5,935.0,-341.667
1149,1086.2567,280.5938,218.2883,376.6683,-2.6633,1233,261.5,3,84.33333333333333,36.09,914.0,-144.5,421.667,-141.0
1150,1344.97,322.3893,218.0617,611.3183,-1.41,1682,356.2,3,100.0,50.47,1231.333,-225.5,500.0,-211.333
1151,1173.7233,281.4849,186.9117,302.4783,-2.0367,1296,292.0,3,88.66666666666667,38.89,993.333,-151.5,443.333,-150.333
1152,1219.1833,338.7977,347.9367,519.84,-1.41,1495,409.0,3,93.33333333333333,44.85,1091.0,-202.0,466.667,-181.333
1153,1051.9633,221.7923,130.0417,335.3233,-2.0067,1338,225.5,3,74.66666666666667,40.13,984.0,-176.833,373.333,-168.667
1154,1350.12,411.2609,294.0517,480.1967,-0.91,1564,379.5,3,96.66666666666667,46.62,1189.667,-182.167,483.333,-187.333
1155,1335.4667,418.0539,365.9167,670.9133,-1.3667,1577,460.5,7,97.66666666666667,47.3,1187.0,-194.833,488.333,-192.333
1156,1120.8133,266.4469,168.0067,514.655,-1.41,1316,241.2,3,80.66666666666667,39.48,998.0,-159.0,403.333,-161.0
1157,1012.9833,252.9272,192.825,557.4483,-2.55,1138,273.2,3,76.66666666666667,34.15,865.333,-136.5,383.333,-133.333
1158,977.8067,349.6461,296.1,583.2633,-1.41,1471,402.3,3,71.66666666666667,34.64,868.333,-143.167,358.333,-140.333
1159,1522.5,369.2331,306.1217,488.2817,0.9033,1767,363.7,6,115.0,53.0,1327.667,-219.5,575.0,-213.667
1160,1246.2333,265.3575,222.2433,505.9917,-1.41,1480,255.3,3,93.66666666666667,44.4,1101.0,-189.5,468.333,-178.0
1161,1284.6067,335.6795,249.2983,606.1133,-0.7767,1581,363.0,3,96.66666666666667,47.44,1159.0,-211.167,483.333,-194.0
1162,1713.42,299.2101,200.2483,464.49,-1.41,2081,282.2,3,126.0,62.42,1543.333,-268.667,630.0,-253.667
1163,970.15,272.2393,164.815,436.105,-1.41,1185,202.2,3,74.0,33.65,840.0,-140.833,370.0,-132.667
1164,1233.2033,319.7615,176.5267,737.515,-1.9033,1529,254.8,3,88.66666666666667,45.87,1133.667,-197.667,443.333,-192.0
1165,991.3133,223.6519,150.045,401.185,-0.29,1266,177.8,3,72.66666666666667,35.48,885.667,-148.5,363.333,-144.667
1166,1027.7733,256.1508,105.5883,509.9083,-1.8567,1331,205.5,3,72.66666666666667,39.94,973.0,-179.167,363.333,-169.333
1167,943.7667,220.5573,118.81,363.7567,-1.41,1220,222.7,3,67.0,36.6,891.0,-164.5,335.0,-154.333
1168,1926.05,345.308,172.5067,564.165,-2.4367,2285,240.3,3,138.66666666666666,68.55,1724.667,-280.167,693.333,-280.333
1169,1720.4533,302.9249,137.55,362.23,-1.6133,2121,233.0,3,120.0,63.62,1589.0,-265.833,600.0,-266.333
1170,1449.26,291.8045,221.9683,544.6133,-1.41,1709,298.0,3,112.33333333333333,51.26,1263.333,-222.667,561.667,-204.333
1171,1084.2067,320.4924,240.8617,613.9033,-1.27,1599,306.5,5,82.0,36.54,926.667,-145.667,410.0,-143.333
1172,1767.9833,333.8432,312.61,407.115,-0.91,2138,379.8,3,131.33333333333334,64.15,1584.0,-277.167,656.667,-259.667
1173,1278.6833,305.7369,104.2417,502.3183,-1.41,1495,221.7,3,95.0,44.85,1124.667,-185.167,475.0,-180.667
1174,1435.12,315.1228,185.95,503.375,-1.41,1721,364.7,3,110.33333333333333,51.62,1266.333,-227.167,551.667,-207.333
1175,1694.6267,267.2042,92.195,670.195,-1.41,1915,158.8,3,129.0,57.46,1450.333,-232.5,645.0,-225.667
1176,1371.99,237.1575,114.3567,443.6817,-1.41,1633,156.3,3,104.66666666666667,48.99,1210.333,-211.333,523.333,-199.333
1177,1141.1533,276.5634,195.6183,615.3283,-0.38,1361,304.0,3,90.0,40.82,996.0,-182.333,450.0,-163.333
1178,925.92,214.7725,105.735,401.6183,-3.2767,997,194.5,3,74.0,29.92,757.333,-120.0,370.0,-111.333
1179,926.5867,212.0767,56.6583,409.6333,0.8867,1231,131.2,7,66.33333333333333,36.92,887.333,-171.667,331.667,-157.667
1180,1408.04,319.1444,166.8167,597.4683,-2.0133,1718,196.7,3,101.0,51.54,1283.0,-217.5,505.0,-214.0
1181,1336.24,265.5111,61.2717,495.0983,-1.57,1525,133.7,6,105.66666666666667,45.74,1135.0,-194.833,528.333,-178.0
1182,1380.0433,283.9067,99.4483,504.3517,-1.41,1590,122.0,3,104.66666666666667,47.71,1197.0,-196.667,523.333,-191.333
1183,1409.5433,261.3629,99.6467,452.02,-1.41,1690,167.5,3,111.0,50.71,1235.333,-227.5,555.0,-204.0
1184,1543.3567,226.7283,92.1233,371.1,-1.41,1806,170.0,3,117.66666666666667,54.19,1347.333,-229.5,588.333,-217.0
1185,1218.0433,298.6925,179.1733,603.4567,-0.6633,1507,236.8,6,89.66666666666667,45.21,1109.333,-198.833,448.333,-186.0
1186,968.9,344.4125,347.61,506.7567,-3.91,1313,380.0,5,63.666666666666664,39.4,961.0,-176.167,318.333,-173.667
1187,1010.38,379.8004,389.91,455.2067,-2.5067,1196,458.2,3,74.33333333333333,35.88,897.667,-149.167,371.667,-145.667
1188,1284.1967,352.7907,342.7733,547.5133,-1.88,1384,399.0,3,99.0,41.53,1067.0,-158.667,495.0,-160.667
1189,1802.5933,279.5077,137.5117,382.2817,1.2033,2109,199.2,11,135.66666666666666,63.26,1578.0,-265.333,678.333,-251.667
1190,1378.6,263.1931,210.5467,496.46,-1.41,1587,303.5,3,103.33333333333333,47.6,1198.0,-194.333,516.667,-189.333
1191,1071.7233,266.3505,188.5817,371.775,-0.91,1380,224.8,3,75.0,41.39,1014.333,-182.667,375.0,-176.333
1192,1380.27,337.5521,237.0717,505.2867,-0.5133,1626,280.2,11,100.66666666666667,48.77,1227.333,-199.167,503.333,-200.0
1193,1636.98,238.2336,30.86,554.9017,-1.27,1949,105.8,8,122.66666666666667,58.48,1451.667,-248.833,613.333,-237.667
1194,2020.9833,376.9615,293.1533,455.295,-1.5367,2388,344.0,4,151.0,71.65,1784.333,-302.0,755.0,-288.0
1195,1077.55,290.1081,168.1483,541.5767,-3.3667,1285,239.2,3,79.0,38.55,961.667,-161.667,395.0,-156.0
1196,1789.8133,261.2738,155.1933,660.52,-2.2767,2133,256.3,3,129.66666666666666,63.98,1605.0,-263.833,648.333,-263.667
1197,1303.3767,287.1859,161.8133,564.2,-1.41,1557,200.5,3,90.66666666666667,46.71,1183.667,-186.667,453.333,-193.667
1198,2080.1767,278.8679,91.4783,541.6483,-1.41,2317,209.7,3,155.0,69.51,1778.333,-269.333,775.0,-273.333
1199,1499.1333,370.4073,230.5933,532.515,-1.41,1610,275.3,3,120.33333333333333,48.3,1223.667,-193.167,601.667,-181.333
1200,1142.85,351.8881,252.8483,471.72,-0.41,1345,305.5,3,87.66666666666667,40.35,998.0,-173.5,438.333,-160.333
